experiment,validation_type,preset,oversample,run_id,seed,model,param_count,best_epoch,val_acc,val_macro_f1,test_acc,test_macro_f1
additional_models,stratified_random,paper_fair,0,0,42,masked_lstm_h64,51395,39,0.8585365853658536,0.8336341236769597,0.8146341463414634,0.7865356419573288
