experiment,validation_type,run_id,seed,model,class_id,class_name,precision,recall,f1,support
additional_models,stratified_random,0,42,masked_cnn_1d,0,small,0.9252336448598131,0.9611650485436893,0.9428571428571428,103
additional_models,stratified_random,0,42,masked_cnn_1d,1,medium,0.8571428571428571,0.7868852459016393,0.8205128205128205,61
additional_models,stratified_random,0,42,masked_cnn_1d,2,large,0.8809523809523809,0.9024390243902439,0.8915662650602411,41
