experiment,validation_type,run_id,seed,model,class_id,class_name,precision,recall,f1,support
baselines_lstm,stratified_random,0,42,fixed_cnn_1d,0,small,0.9333333333333333,0.9514563106796117,0.9423076923076923,103
baselines_lstm,stratified_random,0,42,fixed_cnn_1d,1,medium,0.8387096774193549,0.8524590163934426,0.8455284552845529,61
baselines_lstm,stratified_random,0,42,fixed_cnn_1d,2,large,0.9473684210526315,0.8780487804878049,0.9113924050632912,41
baselines_lstm,stratified_random,0,42,lstm_h64,0,small,0.8440366972477065,0.8932038834951457,0.8679245283018868,103
baselines_lstm,stratified_random,0,42,lstm_h64,1,medium,0.6721311475409836,0.6721311475409836,0.6721311475409836,61
baselines_lstm,stratified_random,0,42,lstm_h64,2,large,0.9142857142857143,0.7804878048780488,0.8421052631578947,41
baselines_lstm,stratified_random,0,42,lstm_h32,0,small,0.8611111111111112,0.9029126213592233,0.8815165876777251,103
baselines_lstm,stratified_random,0,42,lstm_h32,1,medium,0.6612903225806451,0.6721311475409836,0.6666666666666666,61
baselines_lstm,stratified_random,0,42,lstm_h32,2,large,0.8571428571428571,0.7317073170731707,0.7894736842105263,41
