model,runs,param_count,test_acc_mean,test_acc_std,test_macro_f1_mean,test_macro_f1_std,val_macro_f1_mean,val_macro_f1_std
resnet1d,1,111171,0.975609756097561,0.0,0.9734552845528456,0.0,0.982598546341981,0.0
