model,runs,param_count,test_acc_mean,test_acc_std,test_macro_f1_mean,test_macro_f1_std,val_macro_f1_mean,val_macro_f1_std
masked_lstm_h64,1,51395,0.9024390243902439,0.0,0.8962917633955313,0.0,0.9210539091794393,0.0
