experiment,validation_type,preset,oversample,run_id,seed,model,param_count,best_epoch,val_acc,val_macro_f1,test_acc,test_macro_f1
baselines_lstm,stratified_random,paper_fair,0,0,42,fixed_cnn_1d,36323,188,0.9463414634146341,0.9455816097795257,0.9317073170731708,0.9253403465346536
baselines_lstm,stratified_random,paper_fair,0,0,42,lstm_h64,51395,106,0.8390243902439024,0.8216586019774587,0.8195121951219512,0.7993058888456112
baselines_lstm,stratified_random,paper_fair,0,0,42,lstm_h32,13411,123,0.848780487804878,0.8467150254765835,0.8,0.7884444444444445
